Timestamp,Accelerometer [X],Accelerometer [Y],Accelerometer [Z],Linear Accel. [X],Linear Accel. [Y],Linear Accel. [Z],Gyroscope [X],Gyroscope [Y],Gyroscope [Z],Euler [X],Euler [Y],Euler [Z],Mag [X],Mag [Y],Mag [Z]
431181,9.53,1.15,1.66,-0.06,-0.13,0.11,0.02,0,0,352.63,78.06,-39.88,-17.37,25.19,11.56
431725,9.55,1.34,1.46,-0.06,0.03,-0.12,-0.01,-0.01,0,352.75,78,-39.75,-16.56,24,11.06
432265,9.54,1.24,1.62,-0.04,-0.04,0.05,0,0,0,352.69,78.06,-39.44,-16.19,24.69,11.06
432807,9.53,1.32,1.56,-0.06,-0.05,0.02,-0.01,0,0,352.75,78.06,-39.31,-15.88,24.37,11.06
433346,9.53,1.33,1.64,-0.05,0.03,0.07,-0.02,-0.01,-0.01,352.81,78,-39.69,-16.56,24,11.75
433894,9.51,1.07,1.65,-0.07,-0.22,0.09,0,0,0,352.81,78,-39.63,-16.19,24.69,11.06
434437,9.5,1.45,1.69,-0.08,0.14,0.12,0,0.01,-0.01,352.94,77.87,-39.88,-15.06,24.37,11.75
434977,9.53,1.11,1.66,-0.04,-0.18,0.07,-0.01,-0.01,-0.01,352.88,77.87,-39.13,-15.88,24.37,11.06
435519,9.52,1.34,1.67,-0.05,0.01,0.09,0.01,0,0.01,353.25,77.81,-40.13,-15.88,25.06,11.5
436062,9.52,1.23,1.52,-0.05,-0.06,-0.06,0,0,-0.01,353.13,77.87,-39,-17.25,24.69,11.75
436606,9.5,1.32,1.75,-0.07,0,0.13,0,-0.01,0.01,353.38,77.62,-39.44,-17,24.37,10.75
437146,9.51,1.32,1.54,-0.07,0.02,-0.04,-0.01,-0.01,-0.03,353.44,77.87,-39.31,-16.5,24.19,11.38
437690,9.52,1.12,1.56,-0.05,-0.03,0,0.01,0,0.01,353.63,77.75,-39.88,-16.37,24.5,12.25
438230,9.52,1.4,1.6,-0.05,0.08,0,-0.01,-0.01,0,353.75,77.75,-39.63,-15.56,24.19,10.88
438772,9.53,1.15,1.59,-0.05,-0.13,-0.02,0,0,-0.01,353.44,77.81,-38.56,-16,24.5,11.25
439313,9.52,1.38,1.63,-0.05,0.07,0.01,-0.01,0,0,353.63,77.75,-39,-16.37,24.5,12
439859,9.55,1.23,1.64,-0.03,-0.05,0.01,-0.01,0,-0.01,353.56,77.75,-38.5,-16,24.87,12.25
440401,9.51,1.29,1.6,-0.07,-0.01,-0.02,0.01,-0.01,0,353.69,77.69,-38.75,-15.56,24.87,11.25
440943,9.5,1.29,1.71,-0.07,0,0.08,0,0,-0.01,353.63,77.69,-38.56,-15.25,24.5,11.56
441484,9.51,1.26,1.71,-0.07,-0.03,0.08,0,-0.01,0,353.69,77.69,-38.56,-16,24.87,10.88
442028,9.53,1.19,1.6,-0.04,-0.1,-0.01,-0.01,0,0,353.75,77.75,-38.75,-16,24.5,11.56
442576,9.49,1.3,1.73,-0.09,0,0.12,-0.01,-0.02,0,353.81,77.81,-39,-16.37,24.5,10.88
443120,9.51,1.18,1.63,-0.07,-0.11,0.06,0.01,0.02,0,353.94,77.94,-39.44,-16.37,23.75,11.56
443659,9.52,1.26,1.61,-0.05,-0.01,0,-0.02,-0.02,-0.01,353.94,77.81,-38.25,-16.37,24.5,11.25
444201,9.51,1.16,1.84,-0.08,-0.07,0.21,0.02,0.01,0,353.81,77.81,-38.06,-15.38,24.5,12.06
444742,9.52,1.19,1.53,-0.05,-0.06,-0.1,-0.01,-0.01,0,353.88,77.75,-37.5,-15.38,24.5,12.38
445288,9.5,1.3,1.8,-0.08,0.04,0.14,-0.01,0,-0.01,353.88,77.69,-37.31,-15.75,24.5,12.06
445830,9.51,1.19,1.55,-0.07,-0.07,-0.08,0,-0.01,0,353.94,77.81,-37.81,-15,24.06,11.69
446372,9.51,1.28,1.67,-0.07,0.01,0.04,0,0,0,353.94,77.81,-37.81,-15.75,24.06,10.69
446914,9.52,1.23,1.59,-0.06,-0.03,-0.03,0,0,0,353.94,77.87,-38,-15.38,23.75,11.69
447453,9.5,1.22,1.78,-0.07,-0.05,0.14,0,0,0,353.94,77.75,-37.75,-15,23.75,12.06
447996,9.5,1.32,1.68,-0.08,0.05,0.04,0.01,0.01,0,353.94,77.81,-37.75,-15,24.06,11.38
448542,9.52,1.23,1.62,-0.06,-0.02,-0.03,-0.01,-0.02,0,353.94,77.62,-37.19,-14.69,23.37,10.69
449084,9.51,1.18,1.66,-0.06,-0.08,0.01,0.01,0.01,0,353.94,77.75,-37.38,-15.75,24.06,11.38
449624,9.51,1.24,1.77,-0.06,-0.01,0.11,0,-0.01,0.01,353.88,77.69,-37.31,-15,23.37,11.69
450166,9.56,1.34,1.55,-0.03,0.09,0,-0.01,-0.01,-0.01,354.31,78.19,-38.56,-16.06,23.75,11.69
450713,9.55,1.1,1.63,-0.04,-0.14,0.06,-0.01,0,0,354.31,78.19,-38.44,-15.75,23.56,12.88
451255,9.54,1.26,1.6,-0.05,0.02,0.03,0.01,0.01,0.02,354.31,78.19,-38.44,-14.69,23.87,12.19
451795,9.55,1.31,1.29,-0.05,0.09,-0.26,-0.01,-0.01,0,354.44,78.31,-38.13,-15.38,23.56,12.19
452337,9.52,1.03,1.87,-0.06,-0.18,0.25,0,0,0.01,354.06,78.06,-36.81,-13.88,23.87,11.06
452878,9.5,1.31,1.53,-0.09,0.08,-0.06,0.01,0,0.02,354.44,78.12,-37.56,-15.69,24.19,11.75
453417,9.5,1.28,1.7,-0.08,0.08,0.07,-0.01,-0.01,-0.02,354.25,78.06,-36.38,-15,23.75,11.75
453964,9.5,1.13,1.68,-0.09,-0.09,0.08,0,0.01,0.02,354.44,78.12,-37.38,-15.38,24.06,12.06
454505,9.53,1.38,1.66,-0.05,0.15,0.02,0,-0.02,0,354.44,77.87,-36.94,-15,23.37,10.69
455046,9.53,1.17,1.58,-0.05,-0.03,-0.04,0.01,0,0,354.38,78,-36.69,-15,24.37,13.06
455587,9.5,1.34,1.78,-0.07,0.1,0.11,-0.01,-0.01,0.01,354.5,77.75,-36.75,-15,23,10.69
456127,9.53,1.35,1.51,-0.05,0.13,-0.09,0.01,0.01,-0.01,354.63,78.12,-37,-15,23.37,12.38
456671,9.52,1.04,1.73,-0.06,-0.17,0.07,-0.01,-0.03,0,354.5,77.87,-36.06,-14.25,24.06,11.38
457212,9.52,1.15,1.56,-0.06,0,-0.01,0.03,0.02,0.01,354.81,78.25,-37.81,-15,23.37,11.25
457754,9.52,1.27,1.61,-0.05,0.04,-0.06,-0.02,-0.03,0,354.69,77.75,-36.06,-15,22.69,11.69
458294,9.5,1.17,1.77,-0.09,-0.03,0.15,0.01,0.01,-0.01,354.75,78.06,-36.75,-15.25,23.75,11.25
458834,9.52,1.23,1.64,-0.06,0,0,-0.01,-0.01,0.01,354.88,77.87,-36.88,-15.25,23.06,10.69
459375,9.48,1.28,1.77,-0.08,0.11,0.1,0,0,-0.01,354.88,78,-36.75,-14.5,23.37,11.69
459922,9.5,1.21,1.58,-0.08,-0.02,-0.03,0,-0.02,0.01,355.13,78,-37.44,-15.56,23.37,11.25
460464,9.49,1.29,1.73,-0.09,0.06,0.11,0.03,0.02,0,354.94,78,-37.06,-14.5,23.37,10
461002,9.5,1.25,1.46,-0.08,0.01,-0.18,-0.01,-0.01,0.01,355.13,77.81,-37,-15.5,23.25,11.88
461544,9.52,1.22,1.93,-0.05,-0.02,0.23,0,0,0,354.94,77.56,-36.25,-14.75,23,10.88
462084,9.52,1.24,1.41,-0.07,0,-0.18,-0.02,-0.02,-0.01,355.5,78.06,-37.63,-14.75,22.06,11.88
462625,9.53,1.15,2.01,-0.05,-0.1,0.36,-0.01,0,0.01,355.25,77.75,-37.13,-13.19,23.19,11.06
463169,9.52,1.26,1.33,-0.04,-0.01,-0.24,0.01,0.02,0.02,355.69,78.19,-38.94,-15.38,22.5,11.06
463710,9.49,1.25,2.04,-0.08,0.04,0.3,-0.04,-0.03,-0.01,355.06,77.5,-34.75,-14.69,23.5,10.75
464248,9.55,1.09,1.58,-0.04,-0.17,0.04,0.03,0.01,0.02,355.81,78.25,-39.44,-13.19,23.06,11.56
464789,9.59,1.27,1.12,0,0,-0.44,-0.01,-0.02,-0.01,356.31,78.06,-38.94,-14.56,22.37,11.56
465333,9.52,1.28,1.82,-0.06,0.01,0.23,0.01,0,0.01,355.88,78,-38.56,-14.19,23.06,11.88
465876,9.57,1.43,1.53,-0.02,0.17,-0.01,0,-0.01,0,356.13,78.19,-39,-14.25,22.75,11.88
466417,9.55,1.52,1.36,-0.04,0.21,-0.1,-0.09,-0.03,-0.01,357.31,78.31,-41.19,-14.19,22.37,12.25
466957,9.53,0.95,1.72,-0.07,-0.32,0.26,0.03,0.02,-0.01,356.5,78.56,-41.25,-15.06,22.5,12.25
467499,9.55,1.38,1.32,-0.02,-0.07,-0.2,0,-0.01,0.02,357.31,78.37,-41.5,-14.56,22.37,12.56
468039,9.51,1.31,1.67,-0.09,0.07,0.17,0.03,0.03,0.01,356.13,78.56,-39.69,-14.19,22.37,13.56
468585,9.54,1.28,1.49,-0.04,0.02,-0.09,-0.02,-0.02,0,356.31,78.06,-38.44,-15.06,22.69,12
469128,9.58,1.54,1.63,-0.01,0.26,0.09,0.02,-0.01,0,356.88,78.19,-39.81,-14,22.75,12.5
469668,9.58,1.19,1.35,-0.02,-0.1,-0.12,-0.06,-0.03,0,358,78.44,-41.19,-15.06,22.25,12.75
470206,9.52,1.35,1.32,-0.08,0,-0.05,0.06,0.05,0.02,358.19,78.56,-44.5,-13.56,22.25,12.06
470747,9.49,1.56,1.46,-0.1,0.21,-0.05,-0.06,-0.03,0.01,357.88,78,-41.75,-14.25,21.75,12.56
471292,9.56,0.96,1.76,-0.04,-0.33,0.35,0.09,0.02,0,357.44,78.69,-42.81,-15.06,22.87,11.75
471836,9.49,2.08,1.49,-0.06,0.59,0.13,-0.01,-0.01,0.02,359.13,77.87,-45.25,-14,22,12.06
472376,9.55,0.46,1.72,-0.05,-0.78,0.25,0.05,0.03,-0.02,356.56,78.62,-40.31,-14.69,22.37,11.69
472920,9.59,1.91,1.01,0,0.41,-0.41,-0.01,-0.06,0.01,0.12,77.81,-46.38,-14.06,20.25,13.19
473460,9.56,0.98,1.43,-0.05,-0.39,0.11,-0.01,0,-0.04,359.19,78.75,-46.31,-15.25,20,13.06
474001,9.59,1.1,1.1,0,-0.25,0.04,0.07,0.01,0.05,0.69,78.37,-50.94,-14.06,20.56,13.69
474543,9.59,1.5,1.26,-0.02,0.16,-0.08,-0.01,0,-0.02,359.44,78.75,-45.13,-14.75,21.69,13.06
475084,9.55,1.15,1.38,-0.05,-0.24,0.02,-0.01,-0.02,0.02,359.81,78.56,-45.63,-14.38,20.25,13.75
475626,9.58,1.66,1.58,-0.02,0.28,0.23,0.01,0.01,0,359.81,78.62,-45.63,-14.38,19.56,13.75
476166,9.53,1.17,1.33,-0.08,-0.16,-0.03,-0.01,-0.01,0.01,359.19,78.69,-44.44,-14.06,21.37,13.38
476708,9.53,1.62,1.63,-0.09,0.34,0.26,0.01,0,0,359.31,78.37,-44.69,-14.06,21,12.75
477271,9.6,1.18,1.06,-0.02,-0.12,-0.26,0.01,-0.01,0,359.5,79,-44.69,-14.38,20.56,13.69
477813,9.54,1.37,1.89,-0.05,0,0.44,0.07,0,0.03,358.81,78.19,-43.44,-14.38,20.87,13.69
478353,9.58,1.16,1.01,-0.03,-0.11,-0.35,0,-0.01,0,359.06,78.94,-43.25,-14.38,20.37,12.56
478895,9.54,1.43,1.83,-0.05,0.1,0.34,0.01,0,0.02,358.13,78.25,-41.69,-14.25,21.06,12.88
479437,9.57,1.23,1.04,-0.04,-0.05,-0.35,0.01,0,0,358.81,78.81,-42.69,-14.75,20.75,12.5
479978,9.56,1.3,1.65,-0.04,0,0.18,-0.01,0,0,358.06,78.44,-41.44,-14.25,21.06,13.25
480521,9.58,1.27,1.38,-0.03,-0.01,-0.05,-0.02,0,0.01,358.56,78.56,-41.88,-14.06,21.19,12.25
481060,9.48,1.35,1.66,-0.12,0.05,0.2,0.01,0.01,0,358.38,78.5,-41.75,-14.69,21.06,12.25
481602,9.57,1.19,1.37,-0.03,-0.1,-0.07,-0.03,0,0,358.44,78.5,-41.75,-15.38,21.06,13
482143,9.51,1.33,1.66,-0.09,0.04,0.19,0.01,0,0.03,358.19,78.44,-40.94,-14.25,21.06,13
482681,9.56,1.42,1.4,-0.06,0.07,-0.07,-0.01,0.01,0,358.38,78.62,-40.88,-14.25,20.75,12.56
483229,9.53,1.23,1.69,-0.06,-0.04,0.16,-0.01,-0.02,0,358.19,78.25,-39.88,-14,21.5,12.25
483770,9.5,1.32,1.51,-0.05,0.05,0.06,0,0.01,0.01,358.44,78.5,-40.94,-15.38,20.75,12
484308,9.54,1.35,1.59,-0.06,0.07,0.07,-0.01,-0.02,-0.01,358.44,78.31,-40,-14,20.75,13.25
484849,9.52,1.43,1.53,-0.1,0.2,0.2,0.01,0.01,-0.01,358.63,78.5,-41.25,-15,20.25,12.25
485392,9.59,1.32,1.6,-0.01,0.04,0.12,-0.01,-0.02,0.02,358.63,78.44,-40.69,-14.69,20.75,13.06
485935,9.54,1.53,1.38,-0.06,0.25,-0.07,0,0,0.01,358.88,78.56,-41.38,-13.56,21.5,11.69
486476,9.52,1.39,1.69,-0.1,0.07,0.13,-0.02,0,0,358.44,78.44,-39.56,-14.56,21.06,12.56
487018,9.54,1.12,1.63,-0.05,-0.14,0.1,0,-0.01,0.01,358.5,78.25,-39.69,-15,21,12.56
487557,9.56,1.31,1.48,-0.03,0.05,-0.03,0.01,0.01,0,358.56,78.37,-39.75,-14.19,20.56,12.25
488099,9.55,1.18,1.6,-0.04,-0.05,0.05,0,0.02,0.01,358.38,78.25,-38.69,-14.19,20.56,12
488643,9.52,1.45,1.42,-0.08,0.19,-0.12,-0.01,0,0,358.5,78.25,-38.56,-13.88,21,11.56
489185,9.5,1.2,1.74,-0.09,0,0.14,-0.01,-0.02,0,358.25,78.19,-37.13,-13.88,21.69,12.25
489726,9.5,1.22,1.71,-0.1,0,0.18,-0.01,0.02,0.01,358.5,78.37,-38.69,-27.75,39.75,20.06
490266,9.52,1.28,1.53,-0.07,0.04,-0.04,0,-0.02,0.01,358.56,78.19,-38.25,-17,24.69,12.19
490808,9.53,1.26,1.76,-0.05,0.02,0.17,-0.03,0,0,358.56,78.12,-37.81,-15.88,25,11.5
491346,9.56,1.59,1.27,-0.04,0.33,-0.2,0.01,-0.04,-0.02,0.19,78.5,-40.56,-15.38,23.69,12.88
491893,9.5,1,1.71,-0.11,-0.26,0.26,0.09,0.04,0.01,359.06,78.69,-41.13,-16.06,24.5,13
492433,9.6,1.47,1.41,0.01,0.11,-0.11,-0.12,-0.05,0,0.44,77.94,-41.63,-16.37,24.25,12.75
492973,9.53,1.1,1.33,-0.09,-0.17,0,-0.06,0.02,-0.01,0.69,79.12,-43.81,-15.69,23.75,13.38
493511,9.62,1.63,1.42,0.02,0.24,0,0.02,-0.01,0.02,1.25,78.19,-44.06,-15.69,23.5,13.19
494051,9.56,1.33,1.47,-0.06,0.08,0.09,0.01,0.02,-0.02,0.56,79,-42.25,-16.25,22.69,12.88
494594,9.56,1.37,1.51,-0.03,0,0.07,-0.02,-0.03,0.02,1.25,78.25,-43.5,-15.56,23.75,12.5
495136,9.52,1.44,1.43,-0.09,0.13,0.06,-0.05,0,-0.02,1.56,78.81,-43.56,-15.56,23.37,12.75
495674,9.58,1.09,1.09,-0.03,-0.26,-0.27,0.01,-0.01,0.03,2.06,78.69,-44.75,-15.88,23,13.5
496217,9.54,1.51,1.51,-0.06,0.19,0.13,0.01,0.01,-0.01,1.37,78.75,-43.69,-16.69,23.25,12.5
496757,9.56,1.36,1.63,-0.07,-0.03,0.18,0.01,-0.01,0.01,0.63,78.56,-42.38,-15.19,22.56,13.5
497301,9.53,1.61,1.58,-0.06,0.28,0.14,0.01,0.01,0,0.88,78.44,-42.88,-16.25,23.06,12.88
497846,9.63,1.41,1.06,0.01,0.08,-0.32,-0.11,-0.04,-0.02,2.44,78.62,-43.5,-17.25,23.06,13.06
498385,9.58,1.16,1.5,-0.03,-0.22,0.23,0.13,0.04,0.02,1.81,78.87,-47.56,-15.19,23.69,13
498925,9.59,1.67,1.24,-0.02,0.17,-0.24,-0.06,-0.03,-0.01,2.13,78.31,-43.56,-15.88,22.5,13.19
499464,9.55,1.11,1.41,-0.05,-0.21,0.03,0.07,0.02,0.01,1.37,78.69,-44.06,-16.19,23.87,12.75
500006,9.58,1.54,1.11,0,0.14,-0.33,-0.01,-0.05,0.02,2.19,78.06,-43.88,-16.56,23.37,13.69
500548,9.55,1.02,1.97,-0.05,-0.23,0.49,-0.01,0.07,0,0,78.56,-40.19,-15.5,23,12.19
501092,9.57,1.61,0.78,-0.01,0.23,-0.77,0.03,-0.06,0.03,2.81,77.75,-41.5,-15.56,23.19,13
501630,9.55,1.43,1.45,-0.05,0.14,0,-0.06,0,-0.06,1.06,78.5,-41.56,-16,22.56,13.38
502170,9.57,1.31,1.58,-0.01,-0.14,0.11,0,-0.01,0.05,1.88,77.81,-44.69,-15.25,23.19,12.69
502710,9.55,1.34,1.58,-0.05,0.06,0.13,0,-0.01,-0.03,0.56,78.56,-41.38,-16.75,23.19,12.38
503252,9.52,1.23,1.35,-0.02,-0.11,-0.07,0,-0.02,0.03,1.94,78.12,-43.69,-16.69,23.37,12.69
503795,9.55,1.6,1.55,-0.05,0.25,0.14,-0.01,0.01,-0.02,1.94,78.5,-43.69,-16.75,23,12.88
504334,9.61,1.17,1.17,0,-0.19,-0.24,-0.02,-0.01,0.03,2.38,78.37,-43.94,-16,23.37,12.25
504873,9.51,1.41,1.78,-0.08,0.05,0.33,0.04,0.02,-0.02,1.19,78.25,-43.06,-16,21.37,11.5
505415,39.43,0.68,2.68,29.83,-0.68,1.23,0.78,-0.12,0.28,0.69,78.19,-43.31,-16.37,22.5,12.38
505959,39.45,2.07,1.19,30.11,2.71,-1.73,-2.23,0.4,0.67,22.12,71.87,14.38,-29.06,9,1.19
506501,39.45,2.7,1.55,30.26,5.95,2.61,-4.14,0.31,-0.26,93.25,69.56,108.12,-35.69,5.5,-3.38
507042,39.45,4.09,0.1,30.44,0.54,-1.4,-7.52,0,-0.33,310,66.62,-63,-38,-6.19,1.37
507583,39.45,4.88,-2.01,30.34,3.69,1.42,-10.55,-0.14,-0.38,203.94,68.19,-160.94,-37.19,5,3.88
508123,39.45,4.12,-3.95,30.35,3.12,-0.44,-13.19,-0.15,-0.82,205.88,67.94,-155.75,-37.06,3.88,3.88
508663,-5.37,-0.36,-5.85,-14.04,-4.92,-5.51,-15.3,-0.59,-1.19,280.63,62.19,-94.19,-34.06,-6.38,5.19
509209,-14.42,-1.55,-7.1,-22.72,-2.68,-12.19,-15.04,-0.66,-1.08,350.81,57.88,-12.5,-29.06,-8.69,-11.38
509753,-12.84,-1.52,-7.22,-21.5,2.14,-9.98,-13.89,-0.64,-1.18,39.13,62.06,53.13,-32.56,-0.75,-15.69
510295,-12.07,-0.26,-5.33,-20.91,3.95,-4.79,-13.08,-0.54,-1.02,73,64.31,97.19,-34.25,8.56,-9.69
510836,-10.63,0.21,-4.57,-19.48,4.05,-2.81,-12.1,-0.59,-0.87,88.75,64.44,114.56,-35.25,9.38,-3.25
511379,-9.21,-0.38,-4.17,-17.97,3.94,-3.32,-11.19,-0.55,-0.81,73.25,63.25,101.12,-34.88,9.69,-3.06
511923,-8.05,0.32,-3.67,-16.48,4.55,-6.36,-10.42,-0.45,-0.7,36.19,59.25,57.56,-35.06,4.75,-14.69
512467,-7.08,0.97,-3.37,-15.03,1.28,-9.1,-9.46,-0.32,-0.74,357.56,54.13,3.13,-33.56,-2.88,-16.87
513008,-6.19,1.01,-2.45,-14.11,-4.39,-4.48,-8.99,-0.23,-0.65,305.5,53.88,-69.44,-34.19,-14.88,-3.19
513551,-5.53,1.07,-2.36,-13.99,0.62,2.58,-8.5,-0.39,-0.61,173.81,59.56,-174.75,-35.69,2.06,12.25
514092,-4.91,1.09,-2.17,-12.87,6.21,-4.75,-8,-0.24,-0.48,31.19,54.19,63.19,-34.88,12.25,-12.88
514634,-4.26,0.96,-2.08,-11.69,-4.76,-4.93,-7.27,-0.19,-0.55,314.94,49,-59.81,-32.06,-17,-7.75
515178,-3.75,1.17,-1.67,-11.77,4.43,2.93,-6.82,-0.26,-0.47,106.69,54.81,144.69,-33.88,7.38,13.25
515718,-3.31,1.43,-1.48,-10.17,-0.58,-8.17,-6.33,-0.1,-0.49,342.13,44.44,-16.37,-31,-8.06,-20.5
516259,-2.94,1.3,-1.47,-10.47,2.51,4.69,-6.17,-0.3,-0.35,142.5,50.13,168.94,-32.75,3.25,18.75
516801,-2.62,1.29,-1.17,-8.88,-0.52,-8.5,-5.75,-0.07,-0.34,342.44,39.63,-13.88,-29.19,-4.19,-26
517347,-2.32,1.4,-1.15,-9.26,4.62,4.97,-5.44,-0.21,-0.31,110.44,45,155.44,-30,5.38,22.25
517890,-2.07,1.47,-0.94,-7.8,-4.46,-6.25,-5.02,-0.02,-0.35,326,35.56,-45.56,-26.56,-19.06,-18.37
518432,-1.82,1.35,-0.88,-7.87,9.03,-0.05,-4.8,-0.18,-0.21,27.94,38.06,96.12,-27.87,24.75,1.75
518972,-1.6,1.51,-0.77,-7.1,-5.45,3.38,-4.5,-0.08,-0.38,281.44,33.88,-118.25,-25.06,-26.37,13.06
519514,-1.43,1.37,-0.67,-5.9,2.65,-9.3,-4.3,0.02,-0.18,341.75,27.06,8.38,-20.25,6.06,-35.69
520055,-1.32,1.45,-0.7,-6.2,7.66,5.1,-4.07,-0.23,-0.2,43.5,29.81,135.38,-21.37,18,23.69
520595,-1.19,1.47,-0.61,-4.96,-7.26,1.78,-3.81,-0.04,-0.38,299.88,22.56,-105.31,-16.37,-33.19,6.19
521140,-1.1,1.38,-0.49,-3.77,2.38,-9.9,-3.78,0.06,-0.1,333.5,15.63,6.31,-11.5,12.88,-39.19
521678,-1.03,1.33,-0.65,-3.93,9.7,3.55,-3.67,-0.2,-0.12,358.81,17.19,118.75,-11,29.25,17.87
522223,-1.02,1.5,-0.62,-2.93,-5.57,5.88,-3.47,-0.1,-0.38,296.56,11.19,-132.56,-6.88,-32.56,26
522774,-0.99,1.42,-0.43,-1.37,-3.63,-8.82,-3.48,0.11,-0.2,321.44,2.06,-29.12,1.25,-11.38,-40.69
523315,-1.01,1.43,-0.55,-1.24,10.89,-3.16,-3.52,-0.11,-0.04,323.44,1.31,74.56,1.69,40.06,-5.75
523867,-1.05,1.53,-0.61,-1.03,1.73,9.18,-3.41,-0.22,-0.31,135.38,-0.25,-179.19,5.88,-13.19,42.69
524406,-10.22,-1.39,-10.16,-8.56,-11.03,-10.74,-3.06,2.21,-0.32,301.88,-9.75,-86.5,20.25,-38,-14.38
524949,1.79,-12.4,-32.05,10.69,-9.51,-27.76,5.9,1.36,4.7,3.13,-70.19,146.94,31.75,24.69,-4.5
525492,-6.69,-9.86,3.44,-6.84,-0.09,4.34,-17.88,-5.28,-4.87,160.13,0.81,95.25,20.5,24.19,-36.25
526033,-2.6,-10.03,7.01,6.16,-7.94,12.13,8.48,-0.12,2.05,48.88,-55.44,-120.37,39,-14.19,-6.25
526576,-3.24,21.88,8.13,4.87,24.44,12.99,0.2,-11.15,6.16,225.69,-62.88,152.31,-19.25,16.56,38.5
527117,-10.92,5.46,-0.52,-5.5,5.2,7.63,1.18,-3.09,-1.49,164.56,-33.56,-178.19,3.19,-15.56,41.69
527656,1.14,7.68,-9.46,-1.16,13.37,-1.81,2.83,1.49,0.97,220.19,13.63,143.31,-31.87,10.25,37.19
528196,2.76,3.3,-9.68,8.73,6.8,-2.73,-4.05,-3.92,-0.46,206.25,-37.44,153.31,1.06,18.06,38.06
528740,5.33,11.26,-1.97,-3.52,8.71,-5.3,7.58,-8.2,0.92,177.5,68.31,-47.81,-29.19,-5.38,-33.06
529284,-2.05,0.85,7.57,-2.59,-3.78,-1.04,3.09,-5.72,1.16,341.44,3.06,-28.25,-8.19,1.37,-41.88
529824,-4.88,7.94,4.69,-1.59,-1.04,4.44,-4.64,-0.76,-1.46,9.19,-18.56,-90.62,-7,-40.19,7.25
530365,0.14,0.15,-9.84,1.56,5.31,-1.62,-7.66,-1.58,-1.99,141.88,-8.25,147.88,-0.56,22.75,33.38
530906,-0.23,11.13,5.85,-6.16,2.2,5.48,1.47,1.48,-0.89,263.44,36.56,-79.44,-31.06,-25.56,-17.06
531447,-3.86,10.39,-6.05,-4.9,2.32,-0.58,-0.06,0.81,-1.68,234.81,6.06,-124.12,5,-39.25,17.25
531990,4.43,-4.71,-12.85,-0.38,2.11,-7.73,11.47,2.01,7.46,338.38,29.37,126.81,-20.69,-21,42
532535,3.35,-1.69,-12.05,11.8,-3.17,-7.3,-3.65,4.87,4.12,251.56,-56.25,-158.69,37.38,14.75,15.19
533073,2.07,9.74,-8.44,-5.38,4.17,-5.36,-1.79,-2.98,-0.02,111.94,49.56,-118.94,-32.88,-26.87,29.19
533614,1.79,5.03,-10.34,4.8,-2.17,-4.41,0.28,2.99,-3.05,232.44,-17.81,-129.38,26.19,-26.75,23.37
534157,-0.93,-0.58,-0.54,8.75,-1.11,-1.9,-3.02,-6.67,-5.41,253.94,-81.37,-21.37,39.69,-2.69,20.75
534699,-5.99,-4.56,-15.71,2.26,0.29,-13.67,7.06,2.97,2.47,306.38,-58.06,112.06,27.06,25.06,19.06
535240,-3.6,-9.5,3.5,-8.45,-3.49,-2.53,-2.42,-2.56,-2.38,343.44,29.62,44.75,-18.06,33.06,-24.87
535780,2.01,11.39,-1.66,-5.18,5.67,-5.06,3.92,-6.46,-10.92,46.19,47.19,-59.25,-46.69,15.06,-12.38
536322,-13.57,-4.55,10.2,-13.81,4.97,7.89,-4.78,2.02,0.39,177.31,0.94,79,13.5,28.69,-33
536865,-9.58,-12.39,-3.5,-6.72,-7.71,4.62,-4.8,0.32,2.62,15.38,-16.94,150.06,32.19,27.06,17.19
537405,-6.33,0.01,-11.38,-4.01,-7.02,-4.96,6.42,-1.44,0.22,289,-14.13,-135.75,31.87,-35.56,9.5
537950,0.64,9.18,-10.25,6.44,10.96,-2.55,5.08,1.46,2.2,191.06,-35.69,165.19,25.87,-16.19,38.56
538492,-4.06,-7.82,7.32,-4.85,-1.14,-0.55,9.22,-0.83,-3.93,336.69,4.69,46.13,3.38,39.06,-5.25
539031,-1.43,7.7,8.59,4.51,0.63,5.29,-6.6,1.89,-0.41,86.75,-37.31,-64.87,16.56,-40.56,8.75
539570,-0.05,-5.23,8.02,1.89,-5.09,-1.58,1.39,-1.04,0.15,347.75,-11.44,0.81,4.56,14.38,-43.75
540115,-0.61,-29.65,0.46,0.19,-21.7,6.15,5.51,7.46,-8.2,196.75,0.88,122.06,43.56,17,12.88
540659,-3.7,-10.84,-7.51,2.85,-10.19,-0.25,6.37,4.83,0.06,5.25,-42,174.81,47.19,2.75,15.56
541197,-3.5,-2.12,-2.04,3.61,4.46,-3.48,2.99,1.99,2.94,226,-48.38,76.81,38.19,26.69,-0.37
541740,-1.31,-6.53,-3.89,7.98,-3.68,-2.59,0.96,0.26,0.96,353.44,-71.37,114.56,41.88,24.25,-3
542281,3.33,-6.5,-20.06,7.44,-0.3,-13.66,11.08,-4.01,-1.89,147.94,-24.75,135.88,23.56,17.87,31.69
542824,0.52,-6,0.39,6.03,-0.11,-5.19,1.48,4.54,-0.42,52.13,-34.13,46.5,15.5,34.5,-24.19
543369,1.99,-15.41,1.42,3.73,-6.03,3.66,-6.84,3.5,3.81,185.63,-10.19,103.44,-2,41.06,-15.88
