Timestamp,Accelerometer [X],Accelerometer [Y],Accelerometer [Z],Linear Accel. [X],Linear Accel. [Y],Linear Accel. [Z],Gyroscope [X],Gyroscope [Y],Gyroscope [Z],Euler [X],Euler [Y],Euler [Z],Mag [X],Mag [Y],Mag [Z]
1311729,11.84,-5.9,-0.4,2.57,-3.53,1.7,-0.69,0.55,0.26,7.81,71.06,131.75,-31.37,20.25,13.38
1312273,7.64,-3.88,1.67,-0.97,0.03,3.22,0.12,-0.11,-0.16,356.19,63.69,113.94,-27.37,27.87,11.25
1312816,11.22,-4.74,-2.03,2.15,-3.01,1.26,-0.15,-0.26,-0.68,9.38,67.69,152.31,-28.87,20.37,17.5
1313357,7.54,-2.41,-0.68,-1.27,0.98,1.9,-0.55,0.28,0.53,4.63,64.12,127.31,-28.19,23.19,15.75
1313899,6.85,-2.08,-1.72,-1.62,-0.38,1.37,1.16,-0.36,-0.52,2.56,66.25,147.19,-30.37,21,16.75
1314444,6.92,-2.54,-0.41,-1.81,0.59,2.74,0.54,0.02,0.39,358.13,62.75,134.44,-26.75,23.56,16
1314990,5.01,-2.48,-2.05,-3.54,0.86,1.37,0.61,0.06,-0.37,348.56,60.94,135.56,-25.69,24.25,16.56
1315531,5.28,-2.73,1.33,-3.47,0.19,4.61,0.59,-0.58,0.39,350.5,63.31,138.19,-29.87,23.87,14.56
1316073,5.75,-2.6,-2.18,-2.71,-0.4,0.98,0.29,0.12,-0.31,351,65.87,141.13,-28.5,23.87,14.25
1316616,7.95,-3.04,0.62,-0.85,0.38,3.22,0.08,0.16,-0.02,357.25,64,126.94,-27.75,25.25,13.88
1317159,10.73,-5,-2.03,1.7,-2.77,1.06,0.07,-0.17,-0.6,358.56,67.06,144.19,-29.25,23.5,14.56
1317711,6.92,-1.69,-0.6,-1.67,1.43,2.06,0.41,0.49,0,355.06,64.31,127.56,-27.87,25.56,13.88
1318264,12.79,-4.54,-0.34,3.57,-2.54,2.31,-0.5,0.78,0.04,356.81,70.12,142.94,-31.87,20.25,12.88
1318806,9.1,-4.25,1.44,0.35,-0.27,3.37,0.27,-0.25,-0.66,337.94,63.13,115.81,-27.5,29,8.25
1319350,11.15,-3.74,0.22,2.15,-1.49,3.41,-0.16,-0.27,-0.27,344.25,66.5,144.69,-31.06,23.06,11
1319894,8.14,-4.75,1.14,-0.71,-1.38,3.63,-0.01,0.11,0.04,344.25,64.69,126.31,-28.56,26.06,9.88
1320438,11.21,-3.51,-0.99,2.16,-1.12,1.92,-0.15,0.29,-0.15,349.63,67.31,140.75,-30.69,23.19,12.56
1320980,8.25,-5.35,0.92,-0.48,-1.41,2.97,-0.27,0.03,-0.25,338.81,63,117.5,-26.37,29.37,7.88
1321527,10.15,-4.23,-0.59,1.05,-1.84,2.17,-0.11,0.15,-0.42,348.69,68.31,139.44,-30.69,23.19,12
1322072,6.46,-3.32,-0.01,-2.32,0.48,2.08,0.12,-0.1,-0.02,356,63.63,118.75,-26.75,26.69,12.5
1322615,8.22,-2.91,-2.76,-0.95,-0.73,-0.07,0.36,-0.33,-0.16,350.81,69.31,141,-32.19,23.19,11.88
1323159,7.11,-2.25,-0.4,-1.97,0.33,2.16,-0.06,0.07,0.51,352.06,67.87,130.19,-31.37,23.19,12.19
1323702,5.78,-2.68,-3.39,-3,0.35,-0.28,0.84,-0.04,-0.59,346.06,63.81,135.75,-26.25,26.5,13.88
1324246,7.26,-2.58,-0.3,-1.6,0.99,1.86,0.06,-0.08,0.15,343.38,64.69,121.25,-27.75,27.5,10.19
1324792,6.07,-2.61,-0.2,-2.87,0.31,2.52,0.31,-0.21,-0.31,342.44,65.87,133,-28.06,25,10.88
1325334,8.01,-1.96,-0.86,-1.03,0.35,2.1,-0.72,0.41,0.7,353.19,67.37,141.88,-30.56,22.87,12.88
1325878,8.21,-1.76,-2.27,-1.11,0.56,0.16,0.83,-0.39,-0.88,349.44,67.69,136.69,-29.56,24.56,11.56
1326420,13.88,-1.34,-4.89,4.76,0.18,-1.62,-0.69,-0.11,0.18,350.5,68.25,155.19,-32.75,20.87,11.88
1326964,14.1,-4.57,-5.26,5.33,-1,-2.75,0.28,-0.17,-0.04,333.94,63.5,125.06,-28.06,27.87,8.88
1327506,9.47,0.86,-5.49,0.11,2.9,-2.84,0.52,0.51,0.26,342.25,69.62,145.94,-31.75,21.75,10.88
1328051,10.57,-6.1,0.71,2.36,-1.9,2.47,0.26,0.12,0.02,316.63,60.19,113.69,-26.06,28.56,5
1328593,11.8,-4.45,-0.34,2.69,-2.34,2.6,-0.25,0.47,-0.18,334.44,68.5,144.25,-32.19,23.25,9.75
1329140,10.71,-3.82,-0.73,1.9,-0.43,1.92,0.09,0.03,0.38,330.81,63.88,128.13,-29,26.87,8.38
1329681,14.16,-3.43,-1.97,4.91,-1.33,0.52,-0.15,0.69,-0.15,353.44,70.5,139.81,-30.75,23.25,11.75
1330223,9.37,-4.94,-0.08,0.54,-1.45,2.36,0.09,-0.17,-0.34,353.19,64.31,125.31,-25.06,27.25,12
1330765,8.87,-3.77,-1.86,-0.3,-1.23,0.49,0.05,-0.07,-0.22,339,69.31,133.19,-31.87,24.75,7.25
1331312,6.68,-1.62,0.09,-1.95,2.22,2.68,0.53,-0.17,0.64,326.63,61.75,123.81,-28,27.25,8.25
1331857,6.39,-3.69,-1.02,-2.49,-0.24,1.24,0.07,-0.16,-0.42,322.56,65,123.31,-28,28.75,5
1332398,7.31,-3.77,-1.75,-1.39,-0.32,1.22,-0.53,0.09,0.62,333,62.19,133.63,-27.69,26.87,9.5
1332940,5.36,-2.57,-1.47,-3.31,0.89,1.48,0.21,0.05,-0.56,335.94,62.5,130.63,-25.5,28.37,10.5
1333484,7.39,-1.39,-0.41,-1.42,2.01,2.19,0.45,-0.2,0.06,342.94,64,127.5,-27.25,27.06,10.75
1334026,6.02,-2.5,-1.96,-3.13,-0.2,0.65,0.4,-0.03,-0.24,353.31,69.12,138.69,-30.19,24.06,11.56
1334571,6.58,-2.66,-0.57,-1.69,0.59,2.41,0.29,-0.22,0.18,355.75,63.38,130.63,-27,25.56,13.25
1335115,8.34,-3.89,-2.4,0.39,-1.65,-0.24,0.4,-0.25,-0.15,348.81,66.81,137.44,-30.19,24.06,12.56
1335658,6.31,-3.46,-0.12,-2.24,0.18,2.98,0.15,-0.46,0.46,345.81,60.69,130.31,-25.69,27.06,13.69
1336200,7.11,-2.78,-0.76,-1.8,-0.03,2.24,0.64,0.05,-0.67,346.56,65.37,137.63,-27.19,25,12.69
1336741,7.24,-2.63,0.98,-1.79,-0.07,3.8,-0.01,-0.22,-0.01,4.25,67.06,137.88,-29,23.37,15
1337287,7.56,-3.23,-1.24,-1.65,-1.28,1.45,-0.58,0.07,-0.11,6,70.19,144.56,-30.06,22.37,14.25
1337830,6.52,-2.6,-0.74,-2.33,0.71,1.82,0.41,0.18,0.6,358.94,64.62,127.62,-27.87,25.19,14.25
1338375,5.9,-3.12,-1.25,-3.13,-0.49,1.48,-0.43,-0.01,-0.31,2.88,67.19,136.13,-27.75,24.5,14.5
1338915,5.63,-1.93,-0.43,-3.16,1.33,2.39,0.5,0.06,0.61,2,64,130.44,-27.69,24,15.56
1339458,5.03,-2.17,-1.46,-3.86,0.72,1.46,0.57,0.06,-0.34,0.25,65.31,135.19,-27,24.37,17
1340002,6.15,-2.31,-0.92,-2.93,0.51,1.4,0,0.04,0.59,10.69,68,129.44,-28.5,23.37,16.19
1340547,4.95,-3.93,-3.2,-4.15,-1.24,-0.79,-0.31,-0.16,-0.19,9.38,68.31,131.75,-27.75,24.06,13.5
1341088,6.79,-2.54,-0.98,-2.41,-0.08,1.3,-0.81,0.26,0.95,13,69.62,132.06,-29.56,21.87,15.19
1341633,9.52,-1.81,0.27,0.19,-0.23,2.84,-0.76,0.51,-0.57,14.56,72.44,149.19,-29.87,20.06,15.88
1342176,12.29,-0.07,0.4,2.82,0.98,2.68,1.07,-0.21,0.12,26.19,75.12,155.06,-34.06,16.75,17
1342717,13.07,-1.62,-6.46,4.04,0.91,-3.61,0.2,-1.02,-0.47,16.81,67.06,138.25,-29.37,22.56,16.56
1343262,13.73,-1.89,-7.1,4.15,-0.24,-5.2,-0.92,0.61,0.3,24.62,75,145.69,-30.5,19,17.56
1343805,9.3,-5.03,1.93,0.39,-1.48,3.97,-0.01,0.53,-0.2,4.75,65.5,119.44,-25.37,25.87,15.69
1344349,6.95,-4.99,-0.97,-2.34,-3.78,1.91,-0.98,0.23,-0.25,32.69,71.31,157.38,-30.06,17.25,20.25
1344892,8.11,-3,0.23,-1.03,-0.15,2.33,-0.89,0.3,0.37,22.12,68.81,126.25,-30.06,19.5,17.69
1345434,8.19,-3.2,-0.98,-0.8,-1.94,1.31,0.7,-0.16,-0.77,22.12,74.31,144.25,-31.69,19.75,16.25
1345980,5.71,-1.82,-0.33,-3.39,0.87,2.08,0.17,-0.25,0.33,18.75,68,131.69,-28,21,17
1346523,7.01,-2.34,-0.11,-2.22,-0.47,2.59,0.09,0.08,-0.23,18.69,70.31,145.38,-29.37,20.69,17.37
1347064,5.68,-1.88,-1.18,-3.21,1.04,1.72,-0.17,-0.3,1.09,22.81,65.06,134.75,-28.37,19.87,19.25
1347606,5.89,-2.77,-3.24,-3.01,0.05,-0.28,0,0.52,-0.53,17.87,65.69,136.25,-24.75,23.25,19.37
1348152,8.46,-3.34,-1.24,-0.7,-0.96,1.27,0.15,-0.19,0.72,21.5,68.87,136,-29.37,19.37,19.06
1348696,5.14,-0.19,-0.83,-3.82,2.22,2.31,0.51,-0.51,-0.3,14.44,66.06,142.56,-27,22.69,18.37
1349239,7.04,-2.08,-1.37,-2.05,0.2,1.48,-0.42,-0.16,0.79,24.19,68,141.19,-30.56,19.37,19.5
1349781,6.78,-2.75,-2.39,-1.98,-0.69,0.19,0.05,0.29,-0.32,17.81,67.75,143.13,-26.25,21.19,19.75
1350324,6.21,-3.35,-0.55,-2.74,0.07,1.47,0.03,0.12,0.31,14.19,65.81,120.25,-27.37,24.06,16.5
1350867,7.77,-3.39,-2.41,-1.18,-0.16,-0.08,-0.67,0.05,-0.43,7.19,66,125.75,-25.87,25.56,15.38
1351412,5.65,-3.09,-1.57,-3.4,-0.26,0.91,-0.8,0.15,1.04,23.81,67.37,131.38,-29.25,19.75,18.87
1351956,5.52,-2.02,-3.01,-3.42,0.82,-0.18,-0.76,0.28,-0.16,24.81,65.81,134.75,-26.06,23.06,19.06
1352499,8.56,-2.89,-1.43,-0.59,-0.59,1.2,-0.79,0.34,1,32.13,68.81,138,-28.25,17.69,21.06
1353041,6.67,-2.57,-1.75,-2.22,0.72,0.68,0.56,-0.28,-0.55,25.37,65.25,126.44,-26.19,21.87,19.5
1353583,10.09,-1.18,-1.86,0.69,0.45,0.42,-0.45,-0.49,0.21,37.38,73.31,144.44,-32.25,17.56,18.37
1354125,12.78,-1.91,-4.02,3.84,1.56,-2.02,0.98,-0.47,-0.38,9.81,65.81,120,-27.56,23.37,16.69
1354674,9.51,-1.31,-4.47,-0.05,0.37,-1.93,-0.57,0.03,0.35,22.5,75.19,139.44,-32.25,19,15.75
1355217,13.84,-4.45,-5.53,4.81,-1.31,-3.32,0.06,-0.23,0,14.75,66.87,125.12,-28,23.69,16.87
1355759,11.68,-4.69,-4.04,2.5,-2.4,-1.46,-0.95,0.49,-0.07,14.69,69.37,138.38,-27.69,23,17.5
1356300,15.44,-4.39,-5.71,6.9,-0.47,-3.22,0.37,-0.14,0.14,10.75,62.44,126.62,-25.19,23.37,17.87
1356843,11.33,-2.3,-6.11,2.14,-0.58,-3.15,-0.73,0.48,0.39,35.19,69.62,149.5,-29.06,18,22.25
1357389,11.1,-3.08,-3.34,2,-0.29,-0.95,0.38,0.34,0.39,30,68,130.63,-27.69,19.69,20.5
1357934,12.71,-0.84,-5.03,3.25,0.34,-2.73,-0.41,0.22,0.41,40.19,74.69,152.63,-32.06,14.69,20.5
1358475,11.61,-2.64,-5.05,1.74,-0.05,-2.09,-0.12,-0.54,-0.24,30,68.94,130,-30.25,20.19,18.75
1359017,11.14,-0.52,-2.88,1.78,0.73,-0.23,0.28,-0.13,0.37,42.13,72.37,154,-29.75,14.69,22.56
1359561,9.78,-3.33,-5.56,0.79,-0.14,-3.27,0.33,-0.41,0.19,29.44,66.37,125.69,-27.69,19.37,19.06
1360102,11.14,-4.34,-0.3,1.48,-2.34,1.3,0.38,-0.3,0.31,39.94,72,140.63,-30.5,15.75,20.75
1360647,8.1,-4.84,-0.54,-1.27,-2.56,2.35,-0.26,-0.44,-0.81,28.87,68.5,136.56,-28.25,20.5,18.75
1361192,8.67,-2.78,-0.84,-1.22,-1.6,1.67,-0.71,-0.11,0.43,41.13,73.06,153.19,-30.87,14,20.5
1361735,7.37,-3.05,-2.76,-1.92,-1.26,-0.23,-0.97,-0.09,0.03,39.31,71.56,144.56,-30.5,17.19,19.69
1362277,6.21,-2.26,-1.19,-3.01,-0.33,1.49,-0.49,-0.18,0.69,43.88,70.25,144.38,-28.69,14.69,21.75
1362818,4.44,-1.53,-2.43,-4.81,0.22,0.27,0.23,0.07,-0.24,40.31,70.81,147.13,-28.37,16.87,21.37
1363372,5.94,-2.17,-1.39,-3.18,0.43,1.05,0.21,0.04,0.37,38.5,68.44,132.69,-29.5,18,21.06
1363916,5.29,-1.79,-1.84,-3.77,0.13,1.35,0.77,-0.18,-0.65,38.94,67.62,148.81,-27,16.19,22.69
1364463,6.69,-2.4,-0.05,-2.33,0.26,2.7,0.39,0.21,0.21,33.44,66.94,135.94,-29.56,16.87,22.06
1365004,8.72,-4.19,-2.82,-0.39,-2.8,-0.16,0.04,-0.06,-0.74,36.06,71.5,149.56,-28.5,17.5,19.87
1365547,8.39,-3.01,0.4,-0.65,-0.27,3,0.44,0.27,-0.12,27.12,67.5,133,-26.19,19.69,20.25
1366092,7.75,-4.2,-1.86,-1.44,-1.85,0.59,-0.17,-0.15,-0.54,23.19,69.81,137.06,-27.69,20.06,18.19
1366636,6.5,-3.04,-0.58,-2.16,0.06,2.8,0.28,-0.14,0.27,27.12,62,137.44,-23,19.25,23
1367177,6.41,-2.87,-2.27,-1.69,-0.76,1.42,0.55,-0.16,-0.76,22.25,63.06,145.13,-22.69,19.69,23.56
1367719,5.98,-1.7,-0.96,-2.66,1.46,2.41,0.26,0.02,0.17,23.44,61.75,136.5,-24.06,19,22.69
1368261,6.75,-2.85,-3.09,-2.2,-0.6,0.2,0.34,-0.21,-0.72,23.06,65.94,145.75,-25.19,19.69,23.06
1368806,6.94,-3.06,-0.16,-1.63,0.1,3.38,0.13,-0.11,0.31,18.37,60.94,138.13,-22.56,21.37,21.37
1369348,5.92,-3.17,-1.38,-2.83,-0.38,2.05,0.14,-0.12,-0.49,15.5,63.25,141.31,-23.56,22.56,21.06
1369891,5.3,-2.43,-0.02,-3.32,0.55,3.53,0.08,0.03,0.4,21.19,61.56,139.5,-23.25,20.75,22.75
1370435,7.21,-4.07,-2.88,-1.61,-1.58,0.59,0.25,-0.1,-0.66,22.87,64.12,144.38,-22.69,21.37,22.5
1370980,8.02,-4.11,-0.24,-0.6,-1.24,3.39,-0.37,0.26,-0.18,29.75,61.69,141.69,-22.69,20,25.75
1371532,9.51,-5.76,-3.49,0.59,-3.66,0,-0.37,-0.31,-0.71,31.31,65.44,150.06,-24.75,17.06,23.06
1372076,7.74,-4.16,0.26,-1.07,-1.47,3.61,-0.3,0.03,-0.05,35.94,64,141.31,-24.06,18.06,24.06
1372619,7.94,-4.4,-3.22,-1.07,-2.04,-0.17,0.11,-0.04,-0.65,30.5,66.81,142.19,-25.75,18.5,21.37
1373164,6.79,-3.19,-0.81,-1.91,0.17,2.2,0.1,-0.17,0.33,27.81,62.56,131.88,-25.75,19.19,20.5
1373708,7.1,-4.9,-1.11,-1.77,-1.96,1.83,0.47,-0.54,-0.62,11.06,64.81,134.94,-26.19,22.5,17.75
1374249,7.99,-3.56,-1.39,-0.58,-0.31,2.07,-0.32,-0.04,0.33,13.81,60.88,136.81,-25.5,22,18.69
1374798,7.23,-3.44,-3.56,-1.18,0.02,-0.55,0.21,-0.21,-0.65,10.25,61.38,129.5,-24.06,22.69,17.69
1375341,8.14,-2.32,-2.59,-0.73,-0.39,1.08,-0.56,0.15,-0.06,32.69,65,152.56,-26.06,17.25,22.5
1375885,8.78,-3.29,-1.55,-0.51,-1.94,1.24,-0.52,0.11,0.13,52.75,71.44,154.19,-30.06,12.5,20.25
1376425,10.5,0.68,-3.33,1.81,-1.83,-0.6,-0.14,0.5,-1.42,54.88,67,-142,-30.87,6.06,22.25
1376967,8.85,5.7,-1.15,1.43,-0.55,0.22,-0.14,-0.29,-0.5,95.5,48.81,-102.37,-29.87,-12.19,16.87
1377514,7.95,5.52,-2.16,0.52,-0.41,0.23,0.03,-0.03,0.11,101.5,49.31,-112,-24.06,-13.69,20.87
1378060,8.28,5.68,-2.65,0.92,-0.31,-0.19,0.1,-0.02,0.09,110.06,48.56,-112.31,-22.25,-15.75,22.25
1378601,9.64,1.63,-2.22,1.22,-2.28,0.9,0.25,-0.27,1.4,98.25,59.19,-128.63,-24.87,-9.38,23.56
1379142,8.85,-3.45,-2.87,-0.23,-0.84,-0.26,-0.41,0.15,0.58,42.75,67.69,134.44,-27.87,13.88,18.56
1379685,8.6,-2.76,-1.68,-0.56,-0.02,0.44,-0.96,-0.32,0.58,54.94,68.81,128.19,-29,12.75,18.19
1380232,8.01,-5.45,-2.32,-0.09,-0.96,0.85,0.01,0.09,0.21,36.25,55.81,125.31,-21.5,16.69,21.25
1380773,7.27,-4.93,-4.2,-0.83,-0.49,-0.94,0.81,-0.15,-0.26,29.44,55.81,126.25,-21.87,17.19,22.06
1381317,6.37,-5.99,-1.57,-1.95,-0.38,0.21,-1.19,0.43,0.51,10.25,56.13,110.62,-22.19,22.87,13.69
1381861,10.92,-1.48,1.49,1.2,-0.2,1.74,1.21,0.89,-1.7,49.13,83.31,173.38,-30.25,11.75,11.75
1382404,7.88,-1.42,5.17,-0.98,-1.06,1,1.59,0.82,0.3,50.88,64.75,5,-35.06,7.56,-3.25
1382945,4.75,3.01,6.16,-1.63,-0.15,-1.58,0,0.27,0.65,23.75,37.75,-14.19,-28.25,5.88,-21
1383490,6.45,4.2,7.69,2.76,-0.05,-0.83,1.09,0.19,-0.4,22.31,21.06,-27.75,-16.37,0.19,-27.75
1384033,1.58,7.41,6.17,-0.2,-0.27,0.35,0.4,0.8,-0.38,18.81,10.06,-53,-5.88,-15.19,-23.25
1384579,1.28,9,10.1,1.23,1.82,3.42,0.31,0,0.2,13.31,0.25,-47,2.38,-16,-27
1385120,0.08,6.23,7.01,0.05,-0.16,-0.41,-1.27,0.18,0.26,359.88,0.19,-40.75,3.38,-12.75,-28.25
1385662,-0.15,-4.36,9.5,-0.09,-2.18,-0.05,-0.35,0,-0.12,353.13,-0.31,13,4.19,15,-34.19
1386241,-1.2,-3.26,9.86,-1.33,0.11,0.79,-0.26,0.21,0.34,356.81,0.12,21.44,3.38,20,-31.06
1386782,-0.09,-4.12,8.87,0,-0.15,-0.09,0.01,0,0,348.88,-0.56,23.81,3.75,20.69,-30.37
1387326,0,-4.24,9.08,0.13,-0.24,0.12,-0.03,-0.01,0,345.19,-0.69,24,3,20.37,-30.37
1387874,-0.03,-4.06,8.9,0.1,-0.08,-0.05,0.02,0,0,342.38,-0.81,23.87,3.38,18.87,-30.06
1388418,-0.19,-3.96,8.89,-0.04,0.03,-0.06,-0.01,0,0,339.81,-0.88,24,3.75,20.37,-30.69
1388964,-0.28,-4.14,8.92,-0.12,-0.13,-0.01,0.01,0,0,338.19,-0.94,24.12,5.19,20.69,-30.69
1389505,-0.37,-3.92,8.86,-0.2,0.08,-0.08,0,0,0,336.88,-0.94,24.12,2.69,21.06,-30.37
1390049,-0.19,-3.98,8.88,-0.02,0.02,-0.06,0.01,0,0,335.44,-0.94,24.06,3.75,20.69,-30.69
1390592,-0.1,-4.12,9.04,0.06,-0.11,0.1,-0.06,0.01,0,334.31,-0.94,24.12,4.5,20.69,-31.06
1391135,-0.09,-4.27,9.16,0.07,-0.24,0.22,-0.05,-0.01,-0.01,333.38,-1,24.25,4.06,19.56,-31.06
1391677,-0.34,-3.89,8.99,-0.1,-0.08,0.27,-0.06,0,0,332.63,-1,24.31,3.38,20,-31.37
1392222,-0.26,-3.93,8.96,-0.08,0.11,0.03,0.01,0.01,0,331.88,-1,24.31,3.38,20.37,-30.69
1392764,-0.22,-4.05,8.67,-0.03,0,-0.25,-0.02,0.01,0,332,-1.06,24.37,3.38,20.69,-30.69
1393306,-0.33,-4.06,9.27,-0.15,0,0.35,-0.03,-0.01,0,332.19,-1,24.44,4.06,20.37,-30.37
1393848,-0.43,-4.09,9.05,-0.24,-0.02,0.13,-0.04,-0.01,0,332.31,-1.06,24.5,3.38,20.37,-30.69
1394394,-0.08,-4.08,9.19,0.09,-0.01,0.27,-0.02,0,0,332.38,-1.06,24.5,3,18.87,-31.06
1394940,-0.24,-3.9,8.56,-0.05,0.15,-0.35,0.02,-0.01,0,332.38,-1.06,24.44,4.75,19.56,-30.37
1395483,-0.1,-4.22,9.05,0.08,-0.17,0.12,-0.04,0,0,332.38,-1.06,24.37,4.06,20.37,-30.69
1396025,-0.32,-4.05,8.97,-0.01,-0.23,0.51,-0.01,-0.01,0,332.31,-1.06,24.37,4.06,20.69,-31.06
1396568,-0.06,-4.19,8.93,0.13,-0.14,0,0.01,-0.01,-0.01,332.31,-1.12,24.37,5.19,21.06,-31.06
1397111,-0.32,-3.78,8.85,-0.12,0.23,-0.08,0.05,-0.01,0,332.31,-1.12,24.19,4.06,20.69,-30.37
1397658,-0.27,-4.19,9.27,-0.07,-0.17,0.32,0,0,0,332.31,-1.12,24.12,4.5,19.25,-31.06
1398200,-0.27,-3.79,8.94,-0.08,0.2,0,0.03,-0.01,0,332.31,-1.12,24.06,4.06,20,-31.06
1398744,-0.16,-4.22,9.14,-0.1,0.1,-0.27,0.02,0.02,0.01,332.38,-1.12,24.19,6.69,20.37,-30.69
1399287,-0.09,-4.17,9.22,0.09,-0.14,0.28,-0.01,0.01,0,332.38,-1.06,24.19,4.75,20.37,-31.06
1399830,-0.12,-3.94,9.13,0.05,0.06,0.18,0.01,0,0,332.38,-1.06,24.12,3,21.06,-30.37
1400372,-0.12,-4.21,9.27,0.06,-0.18,0.34,0.02,0,0,332.38,-1.06,24.25,3.38,20,-30.69
1400920,-0.35,-4.14,9.07,-0.16,-0.08,0.14,-0.01,0,0,332.38,-1.06,24.44,4.75,19.25,-31.37
1401464,-0.17,-3.96,8.94,0.01,0.08,0.01,-0.02,0,0,332.38,-1.06,24.37,4.5,21.06,-31.69
1402006,-0.17,-4.06,9.14,0.01,-0.04,0.2,0.05,0,0,332.38,-1.06,24.19,4.5,21.06,-30.69
1402548,-0.35,-3.88,8.95,-0.16,0.13,0,0.07,-0.01,0,332.38,-1.06,24.19,4.5,20.37,-30.37
1403092,-0.03,-4.39,9.25,0.15,-0.36,0.31,-0.02,-0.01,-0.01,332.31,-1.06,24.25,4.06,19.56,-30.06
1403639,-0.72,-4.14,8.9,-0.53,-0.12,-0.03,-0.08,0,-0.01,332.38,-1.06,24.19,4.06,20.37,-30.37
1404184,-0.24,-3.96,8.75,-0.05,0.07,-0.18,-0.01,0.01,0.01,332.38,-1.06,24.25,4.75,20.69,-31.06
1404730,-0.2,-3.85,8.86,-0.02,0.17,-0.07,-0.02,0.01,0,332.38,-1.06,24.25,4.5,20,-31.06
1405272,-0.27,-3.86,8.63,-0.09,0.17,-0.29,-0.02,0,0,332.31,-1,24.31,3.38,20.37,-30.69
1405814,-0.2,-4.22,9.32,-0.02,-0.19,0.38,-0.01,-0.01,-0.01,332.31,-1,24.25,4.5,19.25,-31.37
1406361,-0.14,-4.16,9.12,0.03,-0.12,0.19,0.03,-0.01,-0.01,332.31,-1,24.31,2.69,20,-29.37
1406905,-0.31,-4.03,8.9,-0.13,0,-0.03,-0.02,0,0,332.31,-1,24.31,4.75,20,-30.69
1407448,-0.16,-3.96,9.05,0.01,0.05,0.11,-0.02,0,0,332.31,-1.06,24.19,4.06,20.37,-30.69
1407993,-0.09,-3.94,9.25,0.08,0.07,0.31,0.02,0,0,332.31,-1.06,24.12,4.5,20,-31.69
1408535,-0.18,-4.16,9.08,0,-0.14,0.14,-0.07,0,-0.01,332.31,-1.06,24.19,5.19,20,-30
1409076,0,-4.11,8.96,0.19,-0.08,0.02,-0.01,0.01,0,332.31,-1.06,24.25,4.75,20.69,-30.69
1409628,-0.25,-4.13,8.99,-0.12,0.08,0,0.05,0,0,332.31,-1.06,24.19,4.75,21.06,-30.37
1410170,-0.15,-3.83,8.4,0.03,0.19,-0.53,-0.05,0.02,0,332.31,-1.06,24.25,4.06,20.37,-30.69
1410714,-0.42,-3.99,9.25,-0.24,0.02,0.31,-0.04,0.01,0,332.31,-1,24.19,4.5,20.69,-31.69
1411262,-0.2,-3.85,9.42,-0.02,0.18,0.49,0.07,-0.01,0,332.31,-1,24.31,4.5,18.87,-29.69
1411804,-0.28,-4.04,9.15,-0.1,0.03,0.23,0.05,-0.01,0,332.31,-1,24.56,4.06,20.37,-30.37
1412347,-0.37,-3.62,8.54,0,0.56,-0.68,0.06,0.02,0.01,332.31,-1,24.5,4.75,20,-30.69
1412890,-0.04,-4.02,8.4,0.13,0.07,-0.5,0.06,-0.01,0,332.31,-1,24.62,4.06,20.37,-30.69
1413434,-0.17,-4.04,8.75,0,0.04,-0.14,-0.07,0.02,0,332.31,-1,24.62,4.5,20.69,-30.69
1413976,-0.19,-4.22,9.58,0.16,-0.16,0.71,-0.04,0,0.01,332.31,-1,24.5,4.06,20.37,-30.69
1414520,-0.38,-4.01,9.23,-0.27,0.16,0.09,0.13,0,0,332.31,-0.94,24.44,3.75,19.25,-30.37
1415066,-0.4,-3.62,8.5,-0.12,0.22,-0.26,0.01,0,0,332.31,-0.94,24.37,4.5,20.37,-31.69
1415609,-0.36,-3.55,8.49,-0.2,0.5,-0.42,0,0,0,332.31,-0.94,24.44,3.38,20,-32.06
1416153,-0.1,-4,9.15,0.04,0.04,0.22,0.01,0,0,332.31,-0.88,24.37,5.19,20,-30.69
1416695,-0.09,-4.18,9.35,0.06,-0.14,0.42,0.04,0,0,332.31,-0.88,24.31,4.75,20.37,-31.06
1417239,-0.3,-4.14,9.36,-0.15,-0.3,0.76,0.01,-0.01,-0.01,332.31,-0.88,24.31,5.19,20.37,-30.69
1417785,-0.04,-4.22,9.32,0.12,-0.18,0.39,-0.06,0.01,0.01,330.94,-0.94,24.31,5.19,19.56,-30.06
1418330,0.2,-4.27,9.36,0.36,-0.21,0.43,0.01,-0.03,-0.02,330.44,-0.94,24.44,3.75,21.06,-30.37
1418871,-0.23,-3.82,8.7,-0.07,0.23,-0.21,-0.01,0,0,329.69,-0.94,24.44,5.19,20.69,-30.69
1419416,-0.28,-4.05,9.24,-0.12,0,0.31,0.02,-0.01,0,329.31,-0.94,24.37,4.06,20.37,-31.37
1419961,-0.17,-3.89,9.04,0,0.11,0.09,0,0,0,328.81,-0.94,24.19,4.5,20,-31.06
1420503,-0.28,-3.8,8.42,-0.09,0.24,-0.49,-0.06,-0.01,-0.01,328.56,-1.06,24.37,3.75,20.37,-31.06
1421050,-0.44,-3.95,8.65,-0.09,-0.04,0,-0.02,-0.01,0,328.81,-1.06,24.31,3,19.56,-30.37
1421593,-0.15,-4.11,9.4,0.02,-0.1,0.45,0.04,0.01,0,328.94,-1,24.12,4.06,20.37,-30.06
1422137,0.12,-4.13,9.31,0.32,-0.11,0.37,0.01,-0.01,0,329.06,-1.12,24.19,4.06,21.06,-30.69
